country,city,Year,pm25,latitude,longitude,population,wbinc16_text,Region,conc_pm25,color_pm25
Chile,Punta Arenas,2016,5.44786,-53.1583,-70.9215,125900,High income,Americas (HIC),<10,green
Chile,Quilicura,2010,27.4181,-33.3659,-70.7482,210410,High income,Americas (HIC),25-<35,darkorange
Chile,Quilicura,2011,25.6904,-33.3659,-70.7482,210410,High income,Americas (HIC),25-<35,darkorange
Chile,Quilicura,2012,24.3623,-33.3659,-70.7482,210410,High income,Americas (HIC),15-<25,orange
Chile,Quilicura,2013,24.8953,-33.3659,-70.7482,210410,High income,Americas (HIC),15-<25,orange
Chile,Quilicura,2014,28.8672,-33.3659,-70.7482,210410,High income,Americas (HIC),25-<35,darkorange
Chile,Quilicura,2015,30.3439,-33.3659,-70.7482,210410,High income,Americas (HIC),25-<35,darkorange
Chile,Quilpue,2014,17.5213,-33.0474,-71.4345,126893,High income,Americas (HIC),15-<25,orange
Chile,Quilpue,2015,17.3635,-33.0474,-71.4345,126893,High income,Americas (HIC),15-<25,orange
Chile,Quilpue,2016,21.8618,-33.0474,-71.4345,126893,High income,Americas (HIC),15-<25,orange
Chile,Rancagua,2013,38.10855,-34.1531,-70.7255,276000,High income,Americas (HIC),35-<50,red
Chile,Rancagua,2014,29.8122,-34.1531,-70.7255,276000,High income,Americas (HIC),25-<35,darkorange
Chile,Rancagua,2015,28.9073,-34.1531,-70.7255,276000,High income,Americas (HIC),25-<35,darkorange
Chile,Rancagua,2016,27.6912,-34.1531,-70.7255,276000,High income,Americas (HIC),25-<35,darkorange
Chile,Rengo,2013,27.78736632,-34.3945,-70.853,30891,High income,Americas (HIC),25-<35,darkorange
Chile,Rengo,2014,24.00334661,-34.3945,-70.853,30891,High income,Americas (HIC),15-<25,orange
Chile,Rengo,2015,20.72031295,-34.3945,-70.853,30891,High income,Americas (HIC),15-<25,orange
Chile,Rengo,2016,17.28201946,-34.3945,-70.853,30891,High income,Americas (HIC),15-<25,orange
Chile,Salamanca,2013,4.927012991,-31.8893,-70.6293,11613,High income,Americas (HIC),<10,green
Chile,Salamanca,2014,4.565936341,-31.8893,-70.6293,11613,High income,Americas (HIC),<10,green
Chile,Salamanca,2015,11.20508891,-31.8893,-70.6293,11613,High income,Americas (HIC),10-<15,yellow
Chile,Salamanca,2016,9.464706085,-31.8893,-70.6293,11613,High income,Americas (HIC),<10,green
Chile,San Fernando,2013,23.03892164,-34.5799,-70.9897,49519,High income,Americas (HIC),15-<25,orange
Chile,San Fernando,2014,20.94881409,-34.5799,-70.9897,49519,High income,Americas (HIC),15-<25,orange
Chile,San Fernando,2015,22.71216405,-34.5799,-70.9897,49519,High income,Americas (HIC),15-<25,orange
Chile,San Fernando,2016,21.77533867,-34.5799,-70.9897,49519,High income,Americas (HIC),15-<25,orange
Chile,Santiago,2010,26.3261,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Santiago,2011,26.9505,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Santiago,2012,26.374,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Santiago,2013,27.711,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Santiago,2014,24.3905,-33.4642,-70.6607,6507400,High income,Americas (HIC),15-<25,orange
Chile,Santiago,2015,31.7675,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Santiago,2016,28.6471,-33.4642,-70.6607,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Talagante,2010,20.0755,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talagante,2011,22.1625,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talagante,2012,21.4479,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talagante,2013,20.8943,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talagante,2014,19.78733981,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talagante,2015,27.3409,-33.6738,-70.953,6507400,High income,Americas (HIC),25-<35,darkorange
Chile,Talagante,2016,24.7537,-33.6738,-70.953,6507400,High income,Americas (HIC),15-<25,orange
Chile,Talca,2014,25.3009,-35.4209,-71.6557,221100,High income,Americas (HIC),25-<35,darkorange
Chile,Talca,2015,25.30915,-35.4209,-71.6557,221100,High income,Americas (HIC),25-<35,darkorange
Chile,Talca,2016,24.12115,-35.4209,-71.6557,221100,High income,Americas (HIC),15-<25,orange
Chile,Talcahuano,2015,24.9146,-36.7237,-73.1237,161692,High income,Americas (HIC),15-<25,orange
Chile,Talcahuano,2016,27.12760953,-36.7237,-73.1237,161692,High income,Americas (HIC),25-<35,darkorange
Chile,Temuco,2013,40.846,-38.737,-72.5959,361620,High income,Americas (HIC),35-<50,red
Chile,Temuco,2014,31.03065,-38.737,-72.5959,361620,High income,Americas (HIC),25-<35,darkorange
Chile,Temuco,2015,28.675,-38.737,-72.5959,361620,High income,Americas (HIC),25-<35,darkorange
Chile,Temuco,2016,35.1756,-38.737,-72.5959,361620,High income,Americas (HIC),35-<50,red
Chile,Tome,2015,16.3652,-36.60175,-72.95845,43500,High income,Americas (HIC),15-<25,orange
Chile,Tome,2016,16.333,-36.60175,-72.95845,43500,High income,Americas (HIC),15-<25,orange
Chile,Valdivia,2013,32.2177,-39.8313,-73.2285,152600,High income,Americas (HIC),25-<35,darkorange
Chile,Valdivia,2014,28.747,-39.8313,-73.2285,152600,High income,Americas (HIC),25-<35,darkorange
Chile,Valdivia,2015,37.9267,-39.8313,-73.2285,152600,High income,Americas (HIC),35-<50,red
Chile,Valdivia,2016,40.9424,-39.8313,-73.2285,152600,High income,Americas (HIC),35-<50,red
Chile,Valpara<U+00ed>So,2014,15.703,-33.0495,-71.6142,906967,High income,Americas (HIC),15-<25,orange
Chile,Valpara<U+00ed>So,2015,16.7684,-33.0495,-71.6142,906967,High income,Americas (HIC),15-<25,orange
Chile,Valpara<U+00ed>So,2016,15.2134,-33.0495,-71.6142,906967,High income,Americas (HIC),15-<25,orange
Chile,Vina Del Mar,2014,12.5263,-33.0203,-71.5501,286931,High income,Americas (HIC),10-<15,yellow
Chile,Vina Del Mar,2015,16.8182,-33.0203,-71.5501,286931,High income,Americas (HIC),15-<25,orange
Chile,Vina Del Mar,2016,20.2042,-33.0203,-71.5501,286931,High income,Americas (HIC),15-<25,orange
China,Changhua,2014,31.66666667,24.06599998,120.5419998,1291474,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Changshu,2014,49,31.67000008,120.7580032,726067,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Changzhi,2014,67.2,36.15420151,113.1097031,738456,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chiayi,2014,30.66666667,23.46500015,120.4380035,524783,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Datong,2014,42,40.10969925,113.381897,1531736,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Eerduosi,2014,27.8,39.81290054,110.0022964,589337,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Fuyang,2014,59.5,30.05400085,119.9540024,509804,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Haimen,2014,51,31.89599991,121.1729965,528955,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Hsinchu,2014,21.66666667,24.80599976,120.9720001,518809,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Hualien,2014,12,23.97200012,121.5999985,333392,Upper middle income,Western Pacific (LMIC),10-<15,yellow
China,Jiangyin,2014,67.66666667,31.92000008,120.2679977,685661,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Jiaonan,2014,52.5,35.87799835,120.0049973,4565549,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Jiaozhou,2014,52.5,36.28300095,120.0080032,470972,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Jimo,2014,51,36.43999863,120.6100006,634583,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Jining,2014,54,35.4280014,116.6305008,1384942,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Jintan,2014,48,31.75099945,119.5790024,275185,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Jurong,2014,64.5,31.95499992,119.1460037,359737,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Kaohsiung,2014,30.16666667,22.56599998,120.4250031,1522779,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Keelung,2014,20,25.12899971,121.7600021,374313,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Kinmen,2014,32,24.43199921,118.3119965,127723,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Korla,2014,57.66666667,41.75109863,86.14610291,425182,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Kunshan,2014,45.5,31.38800049,120.9530029,581871,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Laixi,2014,55.5,36.86500168,120.5370026,415425,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Laizhou,2014,56,37.17699814,119.9410019,385505,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Lienchiang,2014,26,26.15999985,119.9499969,12506,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Lin'an,2014,57.5,30.23660088,119.7182999,352149,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Linyi,2014,55.5,35.05730057,118.3417969,1706000,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Liyang,2014,52,31.39999962,119.4599991,408015,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Maanshan,2014,57.4,31.68610001,118.5057983,858274,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Miaoli,2014,24.66666667,24.56500053,120.8199997,567132,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Nanchong,2014,57.16666667,30.8064003,106.0559998,1049782,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Nantou,2014,33.5,23.91300011,120.6849976,514315,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,New Taipei,2014,22.27272727,25.01300049,121.4589996,3966818,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Penghu,2014,16,23.56900024,119.5660019,101758,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Penglai,2014,45.5,37.82500076,120.7470016,185894,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Pingdu,2014,58,36.79199982,119.9520035,471052,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Pingtung,2014,22.33333333,22.52300072,120.560997,847917,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Qujing,2014,31.5,25.50349998,103.7897034,565078,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Rongcheng,2014,38,37.15399933,122.4710007,383087,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Rushan,2014,48,36.9129982,121.5309982,259876,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Shouguang,2014,77.5,36.88100052,118.7460022,506562,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Taian,2014,55.33333333,36.19419861,117.1436005,1219580,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Taicang,2014,54.5,31.45299911,121.1149979,528974,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Taichung,2014,29,24.10000038,120.6780014,1224935,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Tainan,2014,29.25,23.04800034,120.2180023,814971,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Taipei,2014,18.71428571,25.06299973,121.5130005,2665656,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Taitung,2014,10.5,23.04500008,121.1620026,106929,Upper middle income,Western Pacific (LMIC),10-<15,yellow
China,Taoyuan,2014,23.66666667,25.05999947,121.2020035,417366,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Wafangdian,2014,58.5,39.625,121.9889984,434262,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Weifang,2014,48.6,36.70190048,119.1200027,2194524,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Weinan,2014,67.5,34.51010132,109.5292969,355847,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Wendeng,2014,46,37.1969986,122.038002,310628,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Wujiang,2014,56.33333333,31.15500069,120.6360016,5472033,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Yan'an,2014,48.25,36.62749863,109.4131012,430164,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Yangquan,2014,69.83333333,37.85639954,113.5753021,699220,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Yilan,2014,16,24.63299942,121.7939987,95885,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Yiwu,2014,58.5,29.30500031,120.0910034,1080473,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Yixing,2014,54,31.35400009,119.8180008,385393,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Yunlin,2014,30.75,23.71199989,120.5449982,705356,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Yuxi,2014,30.33333333,24.36940002,102.5777969,383734,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Zhangjiagang,2014,60,31.87400055,120.526001,519550,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Zhangqiu,2014,47,36.70999908,117.5410004,569315,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Zhaoyuan,2014,54.5,37.37400055,120.3990021,311095,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Zhuji,2014,58.5,29.71899986,120.2509995,682270,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Zibo,2014,54.5,36.80879974,118.0482025,2430356,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Anqing,2016,54,30.531919,117.115101,639802,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Anshan,2015,72,41.0918857,123.0229002,1559151,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Anshun,2016,27,26.253088,105.947595,408714,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Anyang,2016,86,36.08646011,114.3680206,1140285,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baicheng,2016,48,45.619588,122.838826,309588,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Baishan,2016,50,41.933917,126.422806,636747,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Baiyin,2016,39,36.545015,104.138586,381793,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Baoding,2013,135,38.87626648,115.485199,1105986,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baoding,2014,129,38.87626648,115.485199,1105986,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baoding,2015,107,38.87626648,115.485199,1105986,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baoding,2016,93,38.87626648,115.485199,1105986,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baoji,2015,57,34.35412502,107.1895876,1000502,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baoji,2016,59,34.35412502,107.1895876,1000502,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Baotou,2016,47,40.62778282,109.9082667,1957044,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Beihai,2015,22.46916183,21.49845028,109.1612759,473222,Upper middle income,Western Pacific (LMIC),15-<25,orange
China,Beijing,2013,89.5,40.02801387,116.3990189,20383994,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Beijing,2014,85.9,40.02801387,116.3990189,20383994,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Beijing,2015,80.6,40.02801387,116.3990189,20383994,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Beijing,2016,73,40.02801387,116.3990189,20383994,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Benxi,2015,56,41.31211599,123.7845319,1070300,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Benxi,2016,45,41.31211599,123.7845319,1070300,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Bijie,2016,30,27.283955,105.291643,513757,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Binzhou,2015,77,37.37833277,117.9952011,692548,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Binzhou,2016,70,37.37833277,117.9952011,692548,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Bozhou,2016,58,33.844582,115.778676,587730,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Cangzhou,2013,102,38.31576665,116.8715668,526781,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Cangzhou,2014,88,38.31576665,116.8715668,526781,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Cangzhou,2015,70,38.31576665,116.8715668,526781,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Cangzhou,2016,69,38.31576665,116.8715668,526781,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changchun,2013,73,43.82719733,125.3520959,3762390,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changchun,2014,68,43.82719733,125.3520959,3762390,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changchun,2015,66,43.82719733,125.3520959,3762390,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changchun,2016,46,43.82719733,125.3520959,3762390,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Changde,2015,52,29.04045982,111.6944794,713779,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changde,2016,56,29.04045982,111.6944794,713779,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changsha,2014,74,28.20731007,112.9795553,3761018,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changsha,2015,61,28.20731007,112.9795553,3761018,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changsha,2016,53,28.20731007,112.9795553,3761018,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changzhou,2013,72,31.78743362,119.9617157,2584418,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changzhou,2014,67,31.78743362,119.9617157,2584418,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changzhou,2015,59,31.78743362,119.9617157,2584418,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Changzhou,2016,49,31.78743362,119.9617157,2584418,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chaozhou,2015,38,23.66503334,116.6320343,1332938,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chaozhou,2016,33.4,23.66503334,116.6320343,1332938,Upper middle income,Western Pacific (LMIC),25-<35,darkorange
China,Chengde,2013,50,40.96416016,117.927739,682999,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chengde,2014,52,40.96416016,117.927739,682999,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chengde,2015,43,40.96416016,117.927739,682999,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chengde,2016,40,40.96416016,117.927739,682999,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chengdu,2013,97,30.68940777,104.0198381,7555705,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chengdu,2014,77,30.68940777,104.0198381,7555705,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chengdu,2015,64,30.68940777,104.0198381,7555705,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chengdu,2016,63,30.68940777,104.0198381,7555705,Upper middle income,Western Pacific (LMIC),>50,darkred
China,Chenzhou,2016,41,25.770509,113.014717,740477,Upper middle income,Western Pacific (LMIC),35-<50,red
China,Chifeng,2015,41,42.21029949,119.0078239,1018266,Upper middle income,Western Pacific (LMIC),35-<50,red
